Elevation,Set,Transect,Date,CommonName,ScientificName,Counts
850,4,A,20140525,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,2
850,6,B,20140511,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,2
1000,3,A,20140505,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,10
1000,5,A,20140527,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,1
1000,12,A,20140629,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,3
1050,4,A,20140525,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,4
1050,5,A,20140527,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,2
1250,4,A,20140513,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,1
1250,4,B,20140513,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,2
1350,7,A,20140701,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,5
1350,12,A,20140627,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,2
1600,8,B,20140519,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,2
1800,7,B,20140613,Mountain Bulbul,Pycnonotidae Ixos mcclellandii,5
200,2,A,20160709,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,1
200,2,B,20160709,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,2
200,3,B,20160709,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,2
200,6,A,20160710,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,2
200,6,B,20160710,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,2
200,7,A,20160713,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,3
200,8,B,20160713,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,2
200,9,A,20160711,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,5
200,9,B,20160711,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,4
200,10,A,20160712,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,1
200,12,A,20160714,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,4
200,12,B,20160714,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,2
200,3,A,20160709,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,2
200,4,A,20160710,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,6
200,5,B,20160710,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,2
200,7,B,20160713,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,2
200,10,A,20160712,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,4
200,6,A,20160710,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,2
200,6,B,20160710,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,2
200,12,A,20160714,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,1
550,11,B,20140518,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,3
650,9,A,20140630,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,5
650,9,B,20140630,Black-crested Bulbul,Pycnonotidae Pycnonotus flaviventris,5
500,11,B,20140518,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1150,3,A,20140503,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1150,3,B,20140503,Striated Bulbul,Pycnonotidae Pycnonotus striatus,3
1150,10,A,20140603,Striated Bulbul,Pycnonotidae Pycnonotus striatus,3
1200,1,A,20120514,Striated Bulbul,Pycnonotidae Pycnonotus striatus,4
1350,3,A,20140502,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1400,6,B,20140510,Striated Bulbul,Pycnonotidae Pycnonotus striatus,6
1400,7,B,20140614,Striated Bulbul,Pycnonotidae Pycnonotus striatus,1
1450,11,A,20140531,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1500,3,A,20130510,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
1500,3,B,20130510,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
1500,4,A,20130528,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1500,6,A,20140510,Striated Bulbul,Pycnonotidae Pycnonotus striatus,3
1500,11,A,20140531,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1500,11,B,20140531,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1550,1,B,20120516,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
1550,11,B,20140531,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1600,1,B,20120514,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
1600,7,A,20140614,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1600,8,A,20140519,Striated Bulbul,Pycnonotidae Pycnonotus striatus,6
1600,8,B,20140519,Striated Bulbul,Pycnonotidae Pycnonotus striatus,6
1600,9,A,20140512,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1600,9,B,20140512,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1600,11,A,20140531,Striated Bulbul,Pycnonotidae Pycnonotus striatus,3
1600,11,B,20140531,Striated Bulbul,Pycnonotidae Pycnonotus striatus,1
1650,5,A,20130509,Striated Bulbul,Pycnonotidae Pycnonotus striatus,8
1650,5,B,20130509,Striated Bulbul,Pycnonotidae Pycnonotus striatus,8
1650,8,A,20140515,Striated Bulbul,Pycnonotidae Pycnonotus striatus,4
1700,10,A,20140627,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1700,11,A,20140628,Striated Bulbul,Pycnonotidae Pycnonotus striatus,6
1700,11,B,20140628,Striated Bulbul,Pycnonotidae Pycnonotus striatus,6
1750,2,A,20120522,Striated Bulbul,Pycnonotidae Pycnonotus striatus,4
1750,6,A,20140614,Striated Bulbul,Pycnonotidae Pycnonotus striatus,6
1750,6,B,20140614,Striated Bulbul,Pycnonotidae Pycnonotus striatus,6
1750,8,A,20140515,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1750,11,A,20140612,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1750,12,A,20140629,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1750,12,B,20140629,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1800,6,A,20140614,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1800,9,B,20140701,Striated Bulbul,Pycnonotidae Pycnonotus striatus,3
1800,10,A,20140627,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
1850,2,A,20120522,Striated Bulbul,Pycnonotidae Pycnonotus striatus,1
1850,2,B,20120522,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1850,7,B,20140613,Striated Bulbul,Pycnonotidae Pycnonotus striatus,4
1850,10,A,20140627,Striated Bulbul,Pycnonotidae Pycnonotus striatus,10
1850,10,B,20140627,Striated Bulbul,Pycnonotidae Pycnonotus striatus,10
1850,11,A,20140612,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1900,1,A,20120513,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1900,9,B,20140701,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1950,2,A,20120522,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
1950,8,B,20140515,Striated Bulbul,Pycnonotidae Pycnonotus striatus,3
2000,4,A,20140509,Striated Bulbul,Pycnonotidae Pycnonotus striatus,4
2000,5,A,20130507,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
2000,9,A,20140701,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
2000,9,B,20140701,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
2050,3,B,20130515,Striated Bulbul,Pycnonotidae Pycnonotus striatus,1
2050,8,B,20140619,Striated Bulbul,Pycnonotidae Pycnonotus striatus,3
2100,5,A,20130507,Striated Bulbul,Pycnonotidae Pycnonotus striatus,4
2100,10,A,20140624,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
2150,12,A,20140702,Striated Bulbul,Pycnonotidae Pycnonotus striatus,1
2200,4,A,20130516,Striated Bulbul,Pycnonotidae Pycnonotus striatus,4
2200,7,A,20140610,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
2200,10,A,20140624,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
2200,10,B,20140624,Striated Bulbul,Pycnonotidae Pycnonotus striatus,5
2250,3,A,20130512,Striated Bulbul,Pycnonotidae Pycnonotus striatus,8
2250,3,B,20130512,Striated Bulbul,Pycnonotidae Pycnonotus striatus,8
2250,5,A,20130520,Striated Bulbul,Pycnonotidae Pycnonotus striatus,4
2250,6,B,20140523,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
2350,7,A,20140615,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
2450,10,A,20140619,Striated Bulbul,Pycnonotidae Pycnonotus striatus,4
2450,10,B,20140619,Striated Bulbul,Pycnonotidae Pycnonotus striatus,4
2550,7,A,20140616,Striated Bulbul,Pycnonotidae Pycnonotus striatus,3
2600,7,B,20140616,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
2600,11,A,20140703,Striated Bulbul,Pycnonotidae Pycnonotus striatus,6
2600,11,B,20140703,Striated Bulbul,Pycnonotidae Pycnonotus striatus,6
2650,10,A,20140703,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
2650,10,B,20140703,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
2800,12,A,20140703,Striated Bulbul,Pycnonotidae Pycnonotus striatus,2
550,2,B,20120526,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1100,10,A,20140603,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1100,10,B,20140603,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1150,3,A,20140503,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1150,3,B,20140503,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1150,4,B,20140525,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1150,6,A,20140510,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1150,7,A,20140602,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1150,7,B,20140602,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1150,8,A,20140516,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1150,10,A,20140603,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1150,2,A,20120526,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1150,2,B,20120526,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1200,3,A,20130510,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1200,4,A,20140525,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1200,5,B,20140527,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1200,7,A,20140602,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1200,7,B,20140602,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1200,10,A,20140628,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1200,10,B,20140628,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1200,12,A,20140629,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1200,1,A,20120514,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1250,5,A,20140527,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1250,11,A,20140531,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1250,11,B,20140531,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1300,5,B,20140526,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1300,6,A,20140510,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1300,6,B,20140510,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1300,10,A,20140628,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1300,10,B,20140628,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1350,11,A,20140531,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1350,11,B,20140531,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1400,5,A,20140527,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1400,5,B,20140527,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1400,6,A,20140510,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1400,6,B,20140510,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1400,10,A,20140627,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1400,11,A,20140531,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1450,3,A,20140502,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1450,4,B,20140506,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1450,6,A,20140510,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1450,1,A,20120516,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1500,1,A,20120514,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1550,1,A,20120516,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1600,3,A,20130510,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1600,5,A,20140701,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1600,8,A,20140519,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1600,8,B,20140519,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
1650,2,B,20120522,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1750,8,A,20140515,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1750,8,B,20140515,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1800,6,A,20140614,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
1950,3,B,20130515,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
2050,8,B,20140619,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
2100,9,A,20140701,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
2100,9,B,20140701,White-throated Fantail,Rhipiduridae Rhipidura albicollis,2
2100,11,B,20140702,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
2150,3,A,20130512,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
2350,2,A,20120522,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
2450,8,A,20140522,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
2550,5,A,20130509,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
2550,12,A,20140702,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
2550,12,B,20140702,White-throated Fantail,Rhipiduridae Rhipidura albicollis,1
2400,5,A,20130507,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
2550,5,A,20130509,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
2550,5,B,20130509,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,3
2550,6,A,20140523,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
2650,5,A,20130509,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
2650,6,A,20140523,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
2650,7,A,20140616,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
2650,7,B,20140616,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,1
2650,12,A,20140703,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
2650,12,B,20140703,Yellow-bellied Fantail,Stenostiridae Chelidorhynx hypoxanthus,2
200,4,B,20160710,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,2
200,7,A,20160713,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,1
200,10,A,20160712,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,2
200,10,B,20160712,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,2
200,12,A,20160714,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,1
650,6,A,20140512,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,1
650,6,B,20140512,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,1
750,9,A,20140630,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,1
800,12,B,20140630,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,1
850,8,A,20140517,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,1
950,10,A,20140603,Chestnut-bellied Nuthatch,Sittidae Sitta cinnamoventris,1
1300,1,A,20120514,Beautiful Nuthatch,Sittidae Sitta formosa,3
1300,1,B,20120514,Beautiful Nuthatch,Sittidae Sitta formosa,3
1350,2,B,20120526,Beautiful Nuthatch,Sittidae Sitta formosa,1
1350,9,B,20140512,Beautiful Nuthatch,Sittidae Sitta formosa,1
1450,5,A,20140527,Beautiful Nuthatch,Sittidae Sitta formosa,2
1700,5,B,20130507,Beautiful Nuthatch,Sittidae Sitta formosa,2
1700,6,A,20140614,Beautiful Nuthatch,Sittidae Sitta formosa,4
1700,10,A,20140627,Beautiful Nuthatch,Sittidae Sitta formosa,2
1750,5,B,20130509,Beautiful Nuthatch,Sittidae Sitta formosa,2
2250,3,B,20130512,White-tailed Nuthatch,Sittidae Sitta himalayensis,1
2300,9,A,20140626,White-tailed Nuthatch,Sittidae Sitta himalayensis,2
2300,10,B,20140624,White-tailed Nuthatch,Sittidae Sitta himalayensis,1
2300,11,A,20140702,White-tailed Nuthatch,Sittidae Sitta himalayensis,1
2400,4,A,20130515,White-tailed Nuthatch,Sittidae Sitta himalayensis,1
2400,12,B,20140702,White-tailed Nuthatch,Sittidae Sitta himalayensis,2
2450,9,A,20140626,White-tailed Nuthatch,Sittidae Sitta himalayensis,2
2650,6,A,20140523,White-tailed Nuthatch,Sittidae Sitta himalayensis,1
500,2,A,20120523,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
550,5,B,20140528,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,3
550,9,A,20140628,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
600,3,B,20140601,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
650,6,A,20140512,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
650,7,B,20140602,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
700,9,A,20140630,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
700,9,B,20140630,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
750,8,A,20140601,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
850,1,A,20120519,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
850,2,A,20120526,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
850,2,B,20120526,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
850,10,A,20140603,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
900,1,A,20120514,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
900,12,B,20140701,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
950,2,B,20120526,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1000,2,A,20120523,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1000,7,B,20140602,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1000,12,B,20140629,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1050,2,B,20120526,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1050,5,A,20140527,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1050,5,B,20140527,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1050,6,A,20140511,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1050,7,A,20140602,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,3
1050,7,B,20140602,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1150,6,A,20140510,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,3
1150,9,A,20140519,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1200,2,B,20120523,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1200,3,A,20130510,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1200,3,B,20130510,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1250,6,A,20140510,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1250,11,B,20140531,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1350,1,A,20120516,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1350,2,A,20120526,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1350,3,A,20140502,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1350,3,B,20140502,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1350,9,B,20140512,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1400,5,A,20140527,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1400,6,A,20140510,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1400,6,B,20140510,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1400,9,B,20140512,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1400,11,A,20140531,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1400,12,A,20140627,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1450,1,A,20120516,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1450,1,B,20120516,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,3
1450,10,A,20140627,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1450,10,B,20140627,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1450,12,B,20140627,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1500,3,A,20130510,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1500,7,B,20140614,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1550,4,B,20140522,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1550,12,A,20140629,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1650,5,A,20130509,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1650,5,B,20130509,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1700,2,A,20120520,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1700,2,B,20120520,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,4
1700,11,A,20140628,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1750,6,A,20140614,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,2
1750,6,B,20140614,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1750,7,A,20140613,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
1750,7,B,20140613,Grey-headed Canary-flycatcher,Stenostiridae Culicicapa ceylonensis,1
