Elevation,Set,Transect,Date,CommonName,ScientificName,Counts
550,7,B,20130312,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
600,5,B,20120217,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
600,6,B,20120206,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
600,10,A,20130209,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
650,2,A,20120125,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
650,6,B,20120218,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
700,3,B,20120130,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
750,2,A,20120219,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
750,5,A,20120216,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
800,3,A,20120130,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
850,6,B,20120218,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
850,8,A,20130302,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
850,8,B,20130302,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
850,12,A,20130313,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
900,5,A,20120217,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
950,4,A,20120128,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
950,9,B,20130123,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
950,10,A,20130303,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
950,10,B,20130303,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
950,11,B,20130228,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1000,4,B,20120203,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1000,6,A,20120220,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1000,9,A,20130227,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1000,10,B,20130209,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1100,11,A,20130219,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1150,10,B,20130215,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1200,4,A,20120203,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1250,2,B,20120125,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1250,7,A,20130117,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1250,8,A,20130121,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1350,5,B,20120216,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1350,8,A,20130121,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1400,8,B,20130120,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1450,1,B,20120126,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1450,2,A,20120125,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1550,8,A,20130121,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1550,12,A,20130313,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1550,12,B,20130313,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1600,4,A,20120203,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1600,7,A,20130302,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1600,7,B,20130302,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1650,9,A,20130214,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1650,12,A,20130220,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1750,10,A,20130214,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1750,10,B,20130214,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1800,1,A,20120119,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1800,4,B,20120204,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1800,10,A,20130207,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1800,10,B,20130207,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1800,11,A,20130210,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1800,12,B,20130226,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1850,6,B,20120206,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1850,10,B,20130214,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
1900,9,B,20130122,Bronzed Drongo,Dicruridae Dicrurus aeneus,1
500,2,A,20120124,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
500,3,A,20120130,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
500,8,A,20130228,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
500,10,A,20130209,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
550,1,A,20120219,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
550,1,B,20120219,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
600,5,A,20120217,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
650,7,A,20130117,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
650,9,B,20130123,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
750,6,A,20120218,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
750,9,B,20130123,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
750,12,B,20130313,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
800,4,A,20120203,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
850,3,B,20120202,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
850,9,A,20130123,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
850,11,A,20130228,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
900,11,A,20130313,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
900,12,A,20130312,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1000,3,A,20120130,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1000,8,A,20130120,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1000,8,B,20130120,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1000,12,A,20130312,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1150,11,B,20130228,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1200,9,A,20130227,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1200,10,B,20130209,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1200,11,B,20130219,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1300,9,A,20130227,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1300,10,A,20130208,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1300,10,B,20130208,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1350,3,A,20120202,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1350,6,A,20120218,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1350,6,B,20120218,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1350,10,B,20130215,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1400,6,A,20120220,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1400,6,B,20120220,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1400,9,A,20130227,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1400,12,B,20130312,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1450,2,B,20120125,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1450,7,A,20130117,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1450,10,A,20130215,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1500,3,A,20120121,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1500,3,B,20120121,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1500,4,B,20120203,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1500,7,A,20130115,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1500,7,B,20130115,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1500,8,A,20130120,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1500,10,A,20130208,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1500,12,A,20130312,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1550,3,B,20120202,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1550,4,B,20120212,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1600,10,A,20130208,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1650,3,B,20120201,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1650,5,A,20120211,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1650,11,A,20130212,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1700,9,A,20130122,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1700,10,A,20130207,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1750,3,A,20120201,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1750,12,B,20130220,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1800,6,A,20120214,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1800,6,B,20120214,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
1800,8,A,20130118,Bronzed Drongo,Dicruridae Dicrurus aeneus,2
600,6,A,20120206,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
750,1,A,20120126,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
750,9,A,20130123,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
850,6,A,20120218,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
1000,12,B,20130312,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
1050,3,B,20120202,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
1050,7,A,20130117,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
1100,12,A,20130312,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
1150,12,A,20130313,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
1200,10,A,20130209,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
1350,10,A,20130215,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
1550,3,A,20120202,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
1550,6,B,20120206,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
1750,3,B,20120201,Bronzed Drongo,Dicruridae Dicrurus aeneus,3
650,8,A,20130302,Bronzed Drongo,Dicruridae Dicrurus aeneus,4
1300,5,A,20120217,Bronzed Drongo,Dicruridae Dicrurus aeneus,5
550,11,A,20130228,Hair-crested Drongo,Dicruridae Dicrurus hottentottus,1
650,7,A,20130117,Hair-crested Drongo,Dicruridae Dicrurus hottentottus,1
650,9,B,20130123,Hair-crested Drongo,Dicruridae Dicrurus hottentottus,1
650,8,A,20130302,Hair-crested Drongo,Dicruridae Dicrurus hottentottus,2
550,12,A,20130313,Ashy Drongo,Dicruridae Dicrurus leucophaeus,1
550,12,B,20130313,Ashy Drongo,Dicruridae Dicrurus leucophaeus,1
700,1,A,20120120,Ashy Drongo,Dicruridae Dicrurus leucophaeus,1
1750,10,A,20130214,Ashy Drongo,Dicruridae Dicrurus leucophaeus,1
1350,6,A,20120218,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,0
550,2,A,20120125,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,1
550,4,A,20120212,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,1
650,9,A,20130123,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,1
1000,6,A,20120220,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,1
1250,2,A,20120125,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,1
1350,4,A,20120212,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,1
1650,1,A,20120118,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,1
1650,1,B,20120118,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,1
1850,1,A,20120118,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,1
1850,1,B,20120118,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,1
1000,8,A,20130120,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,2
1000,8,B,20130120,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,2
1250,4,B,20120212,Greater-Racket-tailed Drongo,Dicruridae Dicrurus paradiseus,2
650,2,A,20120125,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
650,11,B,20130228,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
700,6,A,20120220,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
750,9,A,20130123,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
750,10,A,20130215,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
800,7,A,20130115,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
950,2,A,20120125,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
1000,8,A,20130120,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
1150,1,A,20120126,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
1300,7,A,20130115,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
1300,7,B,20130115,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
1300,10,A,20130208,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
1300,12,B,20130312,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
1500,7,A,20130115,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
1600,9,A,20130214,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
1650,2,B,20120123,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
1650,11,A,20130212,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,1
850,4,A,20120212,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,2
1000,2,A,20120124,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,2
1750,2,A,20120123,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,2
800,2,A,20120124,Lesser-Racket-tailed Drongo,Dicruridae Dicrurus remifer,5
500,8,B,20130228,Spotted Wren-babbler,Elachuridae Elachura formosa,1
1300,9,A,20130227,Spotted Wren-babbler,Elachuridae Elachura formosa,1
1300,12,A,20130312,Spotted Wren-babbler,Elachuridae Elachura formosa,1
1500,11,B,20130219,Spotted Wren-babbler,Elachuridae Elachura formosa,1
650,11,B,20130228,Long-tailed Broadbill,Eurylaimidae Psarisomus dalhousiae,13
1000,2,A,20120124,Long-tailed Broadbill,Eurylaimidae Psarisomus dalhousiae,15
850,4,A,20120212,Long-tailed Broadbill,Eurylaimidae Psarisomus dalhousiae,16
1650,10,A,20130214,Scarlet Finch,Fringillidae Caprodacus sipahi,1
1650,10,B,20130214,Scarlet Finch,Fringillidae Caprodacus sipahi,1
850,11,A,20130228,Scarlet Finch,Fringillidae Caprodacus sipahi,3
750,4,A,20120212,Scarlet Finch,Fringillidae Caprodacus sipahi,7
2500,7,B,20130114,Crimson-browed Finch,Fringillidae Caprodacus subhimachalus,1
2600,4,A,20120204,Crimson-browed Finch,Fringillidae Caprodacus subhimachalus,2
2800,11,A,20130311,Crimson-browed Finch,Fringillidae Caprodacus subhimachalus,2
2550,5,A,20120209,Crimson-browed Finch,Fringillidae Caprodacus subhimachalus,3
2550,5,B,20120209,Crimson-browed Finch,Fringillidae Caprodacus subhimachalus,3
2700,5,A,20120210,Crimson-browed Finch,Fringillidae Caprodacus subhimachalus,4
2700,5,B,20120210,Crimson-browed Finch,Fringillidae Caprodacus subhimachalus,4
2800,6,A,20120205,Crimson-browed Finch,Fringillidae Caprodacus subhimachalus,4
2800,6,B,20120205,Crimson-browed Finch,Fringillidae Caprodacus subhimachalus,4
2800,7,A,20130114,Common Rosefinch,Fringillidae Carpodacus erythrinus,3
2800,11,A,20130311,Dark-breasted Rosefinch,Fringillidae Procarduelis nipalensis,1
2750,7,A,20130116,Dark-breasted Rosefinch,Fringillidae Procarduelis nipalensis,3
2800,4,A,20120204,Dark-breasted Rosefinch,Fringillidae Procarduelis nipalensis,3
2800,4,B,20120204,Dark-breasted Rosefinch,Fringillidae Procarduelis nipalensis,3
2750,4,A,20120208,Dark-breasted Rosefinch,Fringillidae Procarduelis nipalensis,4
2800,7,A,20130114,Dark-breasted Rosefinch,Fringillidae Procarduelis nipalensis,4
2100,11,A,20130210,Gold-naped Finch,Fringillidae Pyrrhoplectes epauletta,2
2600,12,B,20130226,Gold-naped Finch,Fringillidae Pyrrhoplectes epauletta,3
2650,8,B,20130119,Gold-naped Finch,Fringillidae Pyrrhoplectes epauletta,3
2600,11,A,20130210,Gold-naped Finch,Fringillidae Pyrrhoplectes epauletta,6
2450,3,A,20120201,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,5
2550,5,A,20120209,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,5
2750,8,A,20130119,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,5
2800,4,A,20120204,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,5
2750,6,A,20120215,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,6
2800,2,A,20120122,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,6
2800,2,B,20120122,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,6
2500,7,A,20130114,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,7
2800,5,A,20120210,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,7
2800,5,B,20120210,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,7
2500,3,A,20120131,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,8
2550,3,A,20120201,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,8
2550,3,B,20120201,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,8
2700,8,B,20130118,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,8
2450,1,A,20120118,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,9
2700,11,A,20130311,Grey-headed Bullfinch,Fringillidae Pyrrhula erythaca,10
2800,11,A,20130311,Red-headed Bullfinch,Fringillidae Pyrrhula erythrocephala,1
2200,7,B,20130114,Brown Bullfinch,Fringillidae Pyrrhula nipalensis,5
2000,11,B,20130210,Brown Bullfinch,Fringillidae Pyrrhula nipalensis,6
2200,8,B,20130118,Brown Bullfinch,Fringillidae Pyrrhula nipalensis,15
2100,5,A,20120210,Brown Bullfinch,Fringillidae Pyrrhula nipalensis,16
2800,11,B,20130311,Tibetan Siskin,Fringillidae Spinus thibetanus,50
800,1,A,20120219,Asian Fairy-Bluebird,Irenidae Irena puella,5
700,2,A,20120124,Asian Fairy-Bluebird,Irenidae Irena puella,7
2250,1,B,20120118,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,0
1350,7,A,20130117,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,10
1350,7,B,20130117,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,10
1600,9,A,20130214,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,10
2150,1,A,20120118,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,11
2250,2,A,20120123,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,12
1050,6,A,20120218,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,13
2050,10,A,20130213,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,13
1550,10,A,20130215,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,14
1550,10,B,20130215,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,14
2050,8,A,20130119,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,14
2050,8,B,20130119,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,14
1550,7,A,20130117,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,15
1550,7,B,20130117,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,15
1700,8,A,20130118,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,15
1850,1,A,20120118,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,15
1200,2,A,20120124,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,17
1550,5,A,20120216,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,17
650,9,B,20130123,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,19
1150,6,B,20120218,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,20
1300,11,A,20130219,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,20
1350,3,A,20120202,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,20
1350,3,B,20120202,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,20
1350,8,A,20130121,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,20
1550,8,A,20130121,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,20
1550,8,B,20130121,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,20
1700,7,A,20130114,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,20
1700,7,B,20130114,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,20
1900,6,A,20120214,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,20
1900,6,B,20120214,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,20
2050,7,A,20130116,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,20
650,9,A,20130123,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,23
1250,2,A,20120125,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,23
1700,10,A,20130207,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,23
1250,4,B,20120212,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,30
2000,1,A,20120113,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,33
2000,1,B,20120113,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,33
1100,11,A,20130219,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,34
1000,8,A,20130120,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,39
1000,8,B,20130120,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,39
650,11,A,20130228,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,5
600,9,A,20130227,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,8
850,11,B,20130228,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,9
1200,7,A,20130115,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,10
650,9,A,20130123,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,11
850,10,A,20130303,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,12
850,10,B,20130303,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,12
550,12,A,20130313,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,15
550,12,B,20130313,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,15
800,2,A,20120124,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,15
800,3,A,20120130,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,15
900,11,A,20130313,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,15
900,12,B,20130312,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,15
1150,10,A,20130215,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,15
550,2,A,20120125,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,17
650,2,A,20120125,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,18
650,3,A,20120202,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,19
700,4,B,20120203,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,20
700,6,A,20120220,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,20
750,10,A,20130215,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,20
1200,10,A,20130209,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,20
550,4,A,20120212,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,21
950,2,A,20120125,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,22
550,5,A,20120216,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,24
750,3,A,20120202,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,24
800,1,A,20120219,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,24
600,6,A,20120206,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,25
700,3,B,20120130,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,25
1200,9,A,20130227,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,25
650,1,A,20120126,Nepal Fulvetta,Leiotrichidae Alcippe nipalensis,38
